300557,2019/03/16,08:28:46.586,6475,48.37834,11.65389
300557,2019/03/16,08:28:49.852,6700,48.38164,11.65283
300557,2019/03/16,08:28:50.418,6725,48.38225,11.65266
300557,2019/03/16,08:28:50.996,6775,48.38272,11.65252
300557,2019/03/16,08:28:52.427,6850,48.38421,11.65209
300557,2019/03/16,08:28:57.762,7200,48.38947,11.65064
300557,2019/03/16,08:29:03.100,7475,48.39491,11.64938
300557,2019/03/16,08:29:03.546,7500,48.39532,11.64931
300557,2019/03/16,08:29:06.594,7600,48.39864,11.64898
300557,2019/03/16,08:29:20.197,8025,48.41409,11.65165
300557,2019/03/16,08:29:20.769,8050,48.41473,11.65192
300557,2019/03/16,08:29:26.008,8225,48.42078,11.65509
300557,2019/03/16,08:29:35.841,8600,48.43222,11.66438
300557,2019/03/16,08:29:38.704,8725,48.43533,11.66741
300557,2019/03/16,08:29:41.870,8875,48.43900,11.67086
300557,2019/03/16,08:29:43.275,8925,48.44054,11.67240
300557,2019/03/16,08:29:43.827,8950,48.44124,11.67304
300557,2019/03/16,08:29:45.796,9050,48.44338,11.67514
300557,2019/03/16,08:29:47.884,9150,48.44582,11.67748
300557,2019/03/16,08:29:48.863,9175,48.44696,11.67854
300557,2019/03/16,08:29:54.898,9475,48.45385,11.68519
300557,2019/03/16,08:29:57.028,9575,48.45639,11.68762
300557,2019/03/16,08:29:58.033,9625,48.45753,11.68873
300557,2019/03/16,08:30:02.884,9875,48.46311,11.69408
300557,2019/03/16,08:30:03.850,9925,48.46426,11.69523
300557,2019/03/16,08:30:05.882,10050,48.46660,11.69741
300557,2019/03/16,08:30:06.775,10075,48.46761,11.69840
300557,2019/03/16,08:30:08.903,10200,48.47010,11.70080
300557,2019/03/16,08:30:10.259,10275,48.47173,11.70234
300557,2019/03/16,08:30:12.671,10400,48.47452,11.70502
300557,2019/03/16,08:30:14.563,10500,48.47666,11.70702
300557,2019/03/16,08:30:15.709,10550,48.47801,11.70832
300557,2019/03/16,08:30:16.709,10600,48.47919,11.70945
300557,2019/03/16,08:30:17.138,10625,48.47969,11.70995
300557,2019/03/16,08:30:18.714,10675,48.48157,11.71171
300557,2019/03/16,08:30:20.742,10750,48.48395,11.71396
300557,2019/03/16,08:30:23.027,10800,48.48658,11.71649
300557,2019/03/16,08:30:26.993,10900,48.49151,11.72118
300557,2019/03/16,08:30:27.972,10900,48.49274,11.72227
300557,2019/03/16,08:30:28.956,10925,48.49393,11.72342
300557,2019/03/16,08:30:29.441,10925,48.49466,11.72410
300557,2019/03/16,08:30:29.990,10925,48.49521,11.72467
300557,2019/03/16,08:30:32.523,10975,48.49840,11.72769
300557,2019/03/16,08:30:33.941,11000,48.50015,11.72938
300557,2019/03/16,08:30:34.881,11025,48.50143,11.73051
300557,2019/03/16,08:30:35.331,11050,48.50189,11.73101
300557,2019/03/16,08:30:39.419,11125,48.50701,11.73586
300557,2019/03/16,08:30:39.960,11150,48.50784,11.73664
300557,2019/03/16,08:30:52.428,11600,48.52382,11.75192
300557,2019/03/16,08:30:55.459,11750,48.52798,11.75593
300557,2019/03/16,08:30:56.579,11800,48.52936,11.75725
300557,2019/03/16,08:31:00.819,12000,48.53481,11.76241
300557,2019/03/16,08:31:01.941,12050,48.53641,11.76396
300557,2019/03/16,08:31:02.421,12075,48.53691,11.76446
300557,2019/03/16,08:31:02.879,12075,48.53769,11.76520
300557,2019/03/16,08:31:09.873,12400,48.54689,11.77396
300557,2019/03/16,08:31:12.795,12525,48.55064,11.77763
300557,2019/03/16,08:31:14.807,12600,48.55334,11.78016
300557,2019/03/16,08:31:27.785,13100,48.57060,11.79664
300557,2019/03/16,08:31:28.765,13125,48.57188,11.79791
300557,2019/03/16,08:31:30.844,13200,48.57479,11.80062
300557,2019/03/16,08:31:31.848,13225,48.57614,11.80192
300557,2019/03/16,08:31:34.656,13350,48.57990,11.80551
300557,2019/03/16,08:31:38.743,13525,48.58530,11.81065
300557,2019/03/16,08:31:39.680,13575,48.58662,11.81197
300557,2019/03/16,08:31:53.860,14250,48.60571,11.83023
300557,2019/03/16,08:31:55.339,14325,48.60761,11.83199
300557,2019/03/16,08:31:56.868,14375,48.60975,11.83408
300557,2019/03/16,08:31:58.227,14450,48.61138,11.83560
300557,2019/03/16,08:31:59.154,14500,48.61276,11.83692
300557,2019/03/16,08:32:00.255,14525,48.61432,11.83847
300557,2019/03/16,08:33:21.650,18275,48.72574,11.94552
300557,2019/03/16,08:33:22.691,18350,48.72725,11.94693
300557,2019/03/16,08:33:23.805,18425,48.72860,11.94821
300557,2019/03/16,08:33:29.933,18775,48.73682,11.95615
300557,2019/03/16,08:33:30.863,18825,48.73801,11.95728
300557,2019/03/16,08:33:31.892,18875,48.73947,11.95869
300558,2019/03/16,08:25:01.427,5025,48.32291,11.70699
300558,2019/03/16,08:25:01.854,5050,48.32249,11.70692
300558,2019/03/16,08:25:03.375,5125,48.32098,11.70692
300558,2019/03/16,08:25:04.355,5175,48.32001,11.70687
300558,2019/03/16,08:25:06.221,5250,48.31824,11.70699
300558,2019/03/16,08:25:07.251,5300,48.31717,11.70702
300558,2019/03/16,08:25:08.113,5325,48.31622,11.70713
300558,2019/03/16,08:25:12.284,5525,48.31206,11.70741
300558,2019/03/16,08:25:13.168,5550,48.31112,11.70745
300558,2019/03/16,08:25:16.164,5675,48.30803,11.70762
300558,2019/03/16,08:25:17.221,5725,48.30698,11.70767
300558,2019/03/16,08:25:17.811,5750,48.30634,11.70769
300558,2019/03/16,08:25:29.304,6325,48.29388,11.70910
300558,2019/03/16,08:25:32.325,6475,48.29054,11.71012
300558,2019/03/16,08:25:33.257,6525,48.28961,11.71049
300558,2019/03/16,08:25:34.260,6575,48.28848,11.71100
300558,2019/03/16,08:25:37.068,6725,48.28537,11.71248
300558,2019/03/16,08:25:37.986,6750,48.28435,11.71309
300558,2019/03/16,08:25:39.132,6825,48.28300,11.71388
300558,2019/03/16,08:25:40.131,6875,48.28194,11.71459
300558,2019/03/16,08:25:41.156,6925,48.28086,11.71540
300558,2019/03/16,08:25:42.194,6975,48.27974,11.71621
300558,2019/03/16,08:25:43.148,7025,48.27867,11.71706
300558,2019/03/16,08:25:44.299,7075,48.27750,11.71805
300558,2019/03/16,08:25:45.932,7150,48.27569,11.71967
300558,2019/03/16,08:25:46.370,7175,48.27528,11.72003
300558,2019/03/16,08:25:46.886,7200,48.27476,11.72053
300558,2019/03/16,08:25:47.475,7225,48.27411,11.72107
300558,2019/03/16,08:25:48.036,7250,48.27355,11.72162
300558,2019/03/16,08:25:49.534,7300,48.27188,11.72328
300558,2019/03/16,08:25:50.465,7325,48.27095,11.72422
300558,2019/03/16,08:25:51.946,7375,48.26932,11.72581
300558,2019/03/16,08:25:52.354,7400,48.26890,11.72624
300558,2019/03/16,08:26:00.933,7625,48.25946,11.73600
300558,2019/03/16,08:26:04.229,7700,48.25580,11.73974
300558,2019/03/16,08:26:06.722,7775,48.25279,11.74279
